Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,PM10,11/06/2017 15:00,14.30000,ug/m3,R
CT3,PM10,11/06/2017 16:00,23.70000,ug/m3,R
CT3,PM10,11/06/2017 17:00,18.90000,ug/m3,R
CT3,PM10,11/06/2017 18:00,25.10000,ug/m3,R
CT3,PM10,11/06/2017 19:00,18.90000,ug/m3,R
CT3,PM10,11/06/2017 20:00,21.90000,ug/m3,R
CT3,PM10,11/06/2017 21:00,12.90000,ug/m3,R
CT3,PM10,11/06/2017 22:00,12.70000,ug/m3,R
CT3,PM10,11/06/2017 23:00,14.50000,ug/m3,R
CT3,PM10,12/06/2017 00:00,16.90000,ug/m3,R
CT3,PM10,12/06/2017 01:00,27.30000,ug/m3,R
CT3,PM10,12/06/2017 02:00,24.50000,ug/m3,R
CT3,PM10,12/06/2017 03:00,21.10000,ug/m3,R
CT3,PM10,12/06/2017 04:00,15.90000,ug/m3,R
CT3,PM10,12/06/2017 05:00,13.30000,ug/m3,R
CT3,PM10,12/06/2017 06:00,20.50000,ug/m3,R
CT3,PM10,12/06/2017 07:00,22.10000,ug/m3,R
CT3,PM10,12/06/2017 08:00,27.30000,ug/m3,R
CT3,PM10,12/06/2017 09:00,21.10000,ug/m3,R
CT3,PM10,12/06/2017 10:00,24.10000,ug/m3,R
CT3,PM10,12/06/2017 11:00,21.90000,ug/m3,R
CT3,PM10,12/06/2017 12:00,21.50000,ug/m3,R
CT3,PM10,12/06/2017 13:00,24.50000,ug/m3,R
CT3,PM10,12/06/2017 14:00,25.10000,ug/m3,R
CT3,PM10,12/06/2017 15:00,21.90000,ug/m3,R
CT3,PM10,12/06/2017 16:00,16.30000,ug/m3,R
CT3,PM10,12/06/2017 17:00,19.30000,ug/m3,R
CT3,PM10,12/06/2017 18:00,16.30000,ug/m3,R
CT3,PM10,12/06/2017 19:00,15.50000,ug/m3,R
CT3,PM10,12/06/2017 20:00,19.30000,ug/m3,R
CT3,PM10,12/06/2017 21:00,15.10000,ug/m3,R
CT3,PM10,12/06/2017 22:00,20.90000,ug/m3,R
CT3,PM10,12/06/2017 23:00,23.50000,ug/m3,R
CT3,PM10,13/06/2017 00:00,25.90000,ug/m3,R
CT3,PM10,13/06/2017 01:00,24.90000,ug/m3,R
CT3,PM10,13/06/2017 02:00,20.30000,ug/m3,R
CT3,PM10,13/06/2017 03:00,16.30000,ug/m3,R
CT3,PM10,13/06/2017 04:00,21.70000,ug/m3,R
CT3,PM10,13/06/2017 05:00,26.50000,ug/m3,R
CT3,PM10,13/06/2017 06:00,33.50000,ug/m3,R
CT3,PM10,13/06/2017 07:00,31.90000,ug/m3,R
CT3,PM10,13/06/2017 08:00,20.10000,ug/m3,R
CT3,PM10,13/06/2017 09:00,23.10000,ug/m3,R
CT3,PM10,13/06/2017 10:00,18.10000,ug/m3,R
CT3,PM10,13/06/2017 11:00,22.90000,ug/m3,R
CT3,PM10,13/06/2017 12:00,18.90000,ug/m3,R
CT3,PM10,13/06/2017 13:00,27.10000,ug/m3,R
CT3,PM10,13/06/2017 14:00,25.30000,ug/m3,R
CT3,PM10,13/06/2017 15:00,24.30000,ug/m3,R
CT3,PM10,13/06/2017 16:00,17.70000,ug/m3,R
CT3,PM10,13/06/2017 17:00,25.10000,ug/m3,R
CT3,PM10,13/06/2017 18:00,23.50000,ug/m3,R
CT3,PM10,13/06/2017 19:00,25.10000,ug/m3,R
CT3,PM10,13/06/2017 20:00,34.50000,ug/m3,R
CT3,PM10,13/06/2017 21:00,26.50000,ug/m3,R
CT3,PM10,13/06/2017 22:00,16.10000,ug/m3,R
CT3,PM10,13/06/2017 23:00,18.10000,ug/m3,R
CT3,PM10,14/06/2017 00:00,15.10000,ug/m3,R
CT3,PM10,14/06/2017 01:00,18.10000,ug/m3,R
CT3,PM10,14/06/2017 02:00,9.40000,ug/m3,R
CT3,PM10,14/06/2017 03:00,22.90000,ug/m3,R
CT3,PM10,14/06/2017 04:00,18.70000,ug/m3,R
CT3,PM10,14/06/2017 05:00,30.70000,ug/m3,R
CT3,PM10,14/06/2017 06:00,30.90000,ug/m3,R
CT3,PM10,14/06/2017 07:00,33.90000,ug/m3,R
CT3,PM10,14/06/2017 08:00,32.10000,ug/m3,R
CT3,PM10,14/06/2017 09:00,22.90000,ug/m3,R
CT3,PM10,14/06/2017 10:00,17.70000,ug/m3,R
CT3,PM10,14/06/2017 11:00,26.30000,ug/m3,R
CT3,PM10,14/06/2017 12:00,33.90000,ug/m3,R
CT3,PM10,14/06/2017 13:00,34.50000,ug/m3,R
CT3,PM10,14/06/2017 14:00,30.70000,ug/m3,R
CT3,PM10,14/06/2017 15:00,24.70000,ug/m3,R
CT3,PM10,14/06/2017 16:00,20.30000,ug/m3,R
CT3,PM10,14/06/2017 17:00,21.10000,ug/m3,R
CT3,PM10,14/06/2017 18:00,25.50000,ug/m3,R
CT3,PM10,14/06/2017 19:00,26.50000,ug/m3,R
CT3,PM10,14/06/2017 20:00,32.50000,ug/m3,R
CT3,PM10,14/06/2017 21:00,36.70000,ug/m3,R
CT3,PM10,14/06/2017 22:00,40.80000,ug/m3,R
CT3,PM10,14/06/2017 23:00,46.60000,ug/m3,R
CT3,PM10,15/06/2017 00:00,43.00000,ug/m3,R
CT3,PM10,15/06/2017 01:00,46.20000,ug/m3,R
CT3,PM10,15/06/2017 02:00,40.60000,ug/m3,R
CT3,PM10,15/06/2017 03:00,41.80000,ug/m3,R
CT3,PM10,15/06/2017 04:00,32.90000,ug/m3,R
CT3,PM10,15/06/2017 05:00,35.70000,ug/m3,R
CT3,PM10,15/06/2017 06:00,29.90000,ug/m3,R
CT3,PM10,15/06/2017 07:00,36.50000,ug/m3,R
CT3,PM10,15/06/2017 08:00,27.30000,ug/m3,R
CT3,PM10,15/06/2017 09:00,29.50000,ug/m3,R
CT3,PM10,15/06/2017 10:00,28.10000,ug/m3,R
CT3,PM10,15/06/2017 11:00,28.50000,ug/m3,R
CT3,PM10,15/06/2017 12:00,33.30000,ug/m3,R
CT3,PM10,15/06/2017 13:00,26.50000,ug/m3,R
CT3,PM10,15/06/2017 14:00,26.50000,ug/m3,R
CT3,PM10,15/06/2017 15:00,28.10000,ug/m3,R
CT3,PM10,15/06/2017 16:00,25.90000,ug/m3,R
CT3,PM10,15/06/2017 17:00,19.30000,ug/m3,R
CT3,PM10,15/06/2017 18:00,22.90000,ug/m3,R
CT3,PM10,15/06/2017 19:00,21.50000,ug/m3,R
CT3,PM10,15/06/2017 20:00,17.70000,ug/m3,R
CT3,PM10,15/06/2017 21:00,24.90000,ug/m3,R
CT3,PM10,15/06/2017 22:00,18.50000,ug/m3,R
CT3,PM10,15/06/2017 23:00,16.50000,ug/m3,R
CT3,PM10,16/06/2017 00:00,20.90000,ug/m3,R
CT3,PM10,16/06/2017 01:00,19.30000,ug/m3,R
CT3,PM10,16/06/2017 02:00,21.30000,ug/m3,R
CT3,PM10,16/06/2017 03:00,24.90000,ug/m3,R
CT3,PM10,16/06/2017 04:00,33.30000,ug/m3,R
CT3,PM10,16/06/2017 05:00,23.90000,ug/m3,R
CT3,PM10,16/06/2017 06:00,23.50000,ug/m3,R
CT3,PM10,16/06/2017 07:00,23.70000,ug/m3,R
CT3,PM10,16/06/2017 08:00,23.10000,ug/m3,R
CT3,PM10,16/06/2017 09:00,25.30000,ug/m3,R
CT3,PM10,16/06/2017 10:00,19.10000,ug/m3,R
CT3,PM10,16/06/2017 11:00,31.50000,ug/m3,R
CT3,PM10,16/06/2017 12:00,23.30000,ug/m3,R
CT3,PM10,16/06/2017 13:00,20.90000,ug/m3,R
CT3,PM10,16/06/2017 14:00,15.50000,ug/m3,R
CT3,PM10,16/06/2017 15:00,19.10000,ug/m3,R
CT3,PM10,16/06/2017 16:00,23.50000,ug/m3,R
CT3,PM10,16/06/2017 17:00,23.10000,ug/m3,R
CT3,PM10,16/06/2017 18:00,24.70000,ug/m3,R
CT3,PM10,16/06/2017 19:00,22.10000,ug/m3,R
CT3,PM10,16/06/2017 20:00,24.70000,ug/m3,R
CT3,PM10,16/06/2017 21:00,30.30000,ug/m3,R
CT3,PM10,16/06/2017 22:00,33.70000,ug/m3,R
CT3,PM10,16/06/2017 23:00,25.10000,ug/m3,R
CT3,PM10,17/06/2017 00:00,26.90000,ug/m3,R
CT3,PM10,17/06/2017 01:00,25.10000,ug/m3,R
CT3,PM10,17/06/2017 02:00,26.90000,ug/m3,R
CT3,PM10,17/06/2017 03:00,22.70000,ug/m3,R
CT3,PM10,17/06/2017 04:00,24.70000,ug/m3,R
CT3,PM10,17/06/2017 05:00,27.30000,ug/m3,R
CT3,PM10,17/06/2017 06:00,31.70000,ug/m3,R
CT3,PM10,17/06/2017 07:00,36.50000,ug/m3,R
CT3,PM10,17/06/2017 08:00,32.10000,ug/m3,R
CT3,PM10,17/06/2017 09:00,22.10000,ug/m3,R
CT3,PM10,17/06/2017 10:00,25.10000,ug/m3,R
CT3,PM10,17/06/2017 11:00,21.10000,ug/m3,R
CT3,PM10,17/06/2017 12:00,20.30000,ug/m3,R
CT3,PM10,17/06/2017 13:00,17.70000,ug/m3,R
CT3,PM10,17/06/2017 14:00,13.90000,ug/m3,R
CT3,PM10,17/06/2017 15:00,23.10000,ug/m3,R
CT3,PM10,17/06/2017 16:00,12.90000,ug/m3,R
CT3,PM10,17/06/2017 17:00,21.90000,ug/m3,R
CT3,PM10,17/06/2017 18:00,15.90000,ug/m3,R
CT3,PM10,17/06/2017 19:00,23.70000,ug/m3,R
CT3,PM10,17/06/2017 20:00,24.50000,ug/m3,R
CT3,PM10,17/06/2017 21:00,18.10000,ug/m3,R
CT3,PM10,17/06/2017 22:00,17.70000,ug/m3,R
CT3,PM10,17/06/2017 23:00,16.50000,ug/m3,R
CT3,PM10,18/06/2017 00:00,20.10000,ug/m3,R
CT3,PM10,18/06/2017 01:00,17.90000,ug/m3,R
CT3,PM10,18/06/2017 02:00,11.40000,ug/m3,R
CT3,PM10,18/06/2017 03:00,23.90000,ug/m3,R
CT3,PM10,18/06/2017 04:00,29.50000,ug/m3,R
CT3,PM10,18/06/2017 05:00,20.50000,ug/m3,R
CT3,PM10,18/06/2017 06:00,23.90000,ug/m3,R
CT3,PM10,18/06/2017 07:00,24.90000,ug/m3,R
CT3,PM10,18/06/2017 08:00,24.70000,ug/m3,R
CT3,PM10,18/06/2017 09:00,18.70000,ug/m3,R
CT3,PM10,18/06/2017 10:00,22.30000,ug/m3,R
CT3,PM10,18/06/2017 11:00,22.30000,ug/m3,R
CT3,PM10,18/06/2017 12:00,26.10000,ug/m3,R
CT3,PM10,18/06/2017 13:00,19.50000,ug/m3,R
CT3,PM10,18/06/2017 14:00,24.90000,ug/m3,R
CT3,PM10,18/06/2017 15:00,26.70000,ug/m3,R
CT3,PM10,18/06/2017 16:00,21.70000,ug/m3,R
CT3,PM10,18/06/2017 17:00,25.10000,ug/m3,R
CT3,PM10,18/06/2017 18:00,23.50000,ug/m3,R
CT3,PM10,18/06/2017 19:00,17.90000,ug/m3,R
CT3,PM10,18/06/2017 20:00,16.30000,ug/m3,R
CT3,PM10,18/06/2017 21:00,15.90000,ug/m3,R
CT3,PM10,18/06/2017 22:00,22.50000,ug/m3,R
CT3,PM10,18/06/2017 23:00,21.10000,ug/m3,R
CT3,PM10,19/06/2017 00:00,14.10000,ug/m3,R
CT3,PM10,19/06/2017 01:00,24.70000,ug/m3,R
CT3,PM10,19/06/2017 02:00,33.70000,ug/m3,R
CT3,PM10,19/06/2017 03:00,22.30000,ug/m3,R
CT3,PM10,19/06/2017 04:00,31.30000,ug/m3,R
CT3,PM10,19/06/2017 05:00,40.80000,ug/m3,R
CT3,PM10,19/06/2017 06:00,35.10000,ug/m3,R
CT3,PM10,19/06/2017 07:00,47.60000,ug/m3,R
CT3,PM10,19/06/2017 08:00,29.30000,ug/m3,R
CT3,PM10,19/06/2017 09:00,47.80000,ug/m3,R
CT3,PM10,19/06/2017 10:00,33.30000,ug/m3,R
CT3,PM10,19/06/2017 11:00,24.70000,ug/m3,R
CT3,PM10,19/06/2017 12:00,32.70000,ug/m3,R
CT3,PM10,19/06/2017 13:00,32.30000,ug/m3,R
CT3,PM10,19/06/2017 14:00,30.30000,ug/m3,R
CT3,PM10,19/06/2017 15:00,29.30000,ug/m3,R
CT3,PM10,19/06/2017 16:00,35.10000,ug/m3,R
CT3,PM10,19/06/2017 17:00,33.70000,ug/m3,R
CT3,PM10,19/06/2017 18:00,37.40000,ug/m3,R
CT3,PM10,19/06/2017 19:00,41.00000,ug/m3,R
CT3,PM10,19/06/2017 20:00,34.10000,ug/m3,R
CT3,PM10,19/06/2017 21:00,32.10000,ug/m3,R
CT3,PM10,19/06/2017 22:00,46.40000,ug/m3,R
CT3,PM10,19/06/2017 23:00,40.20000,ug/m3,R
CT3,PM10,20/06/2017 00:00,51.20000,ug/m3,R
CT3,PM10,20/06/2017 01:00,58.60000,ug/m3,R
CT3,PM10,20/06/2017 02:00,75.50000,ug/m3,R
CT3,PM10,20/06/2017 03:00,60.80000,ug/m3,R
CT3,PM10,20/06/2017 04:00,68.70000,ug/m3,R
CT3,PM10,20/06/2017 05:00,60.60000,ug/m3,R
CT3,PM10,20/06/2017 06:00,52.60000,ug/m3,R
CT3,PM10,20/06/2017 07:00,59.80000,ug/m3,R
CT3,PM10,20/06/2017 08:00,49.60000,ug/m3,R
CT3,PM10,20/06/2017 09:00,44.60000,ug/m3,R
CT3,PM10,20/06/2017 10:00,49.80000,ug/m3,R
CT3,PM10,20/06/2017 11:00,29.90000,ug/m3,R
CT3,PM10,20/06/2017 12:00,28.70000,ug/m3,R
CT3,PM10,20/06/2017 13:00,32.70000,ug/m3,R
CT3,PM10,20/06/2017 14:00,24.70000,ug/m3,R
CT3,PM10,20/06/2017 15:00,31.30000,ug/m3,R
CT3,PM10,20/06/2017 16:00,29.90000,ug/m3,R
CT3,PM10,20/06/2017 17:00,33.30000,ug/m3,R
CT3,PM10,20/06/2017 18:00,25.90000,ug/m3,R
CT3,PM10,20/06/2017 19:00,26.30000,ug/m3,R
CT3,PM10,20/06/2017 20:00,27.30000,ug/m3,R
CT3,PM10,20/06/2017 21:00,37.10000,ug/m3,R
CT3,PM10,20/06/2017 22:00,33.70000,ug/m3,R
CT3,PM10,20/06/2017 23:00,34.30000,ug/m3,R
CT3,PM10,21/06/2017 00:00,32.30000,ug/m3,R
CT3,PM10,21/06/2017 01:00,32.10000,ug/m3,R
CT3,PM10,21/06/2017 02:00,22.70000,ug/m3,R
CT3,PM10,21/06/2017 03:00,21.30000,ug/m3,R
CT3,PM10,21/06/2017 04:00,32.30000,ug/m3,R
CT3,PM10,21/06/2017 05:00,38.00000,ug/m3,R
CT3,PM10,21/06/2017 06:00,27.50000,ug/m3,R
CT3,PM10,21/06/2017 07:00,45.00000,ug/m3,R
CT3,PM10,21/06/2017 08:00,51.40000,ug/m3,R
CT3,PM10,21/06/2017 09:00,42.40000,ug/m3,R
CT3,PM10,21/06/2017 10:00,42.80000,ug/m3,R
CT3,PM10,21/06/2017 11:00,44.40000,ug/m3,R
CT3,PM10,21/06/2017 12:00,49.80000,ug/m3,R
CT3,PM10,21/06/2017 13:00,47.20000,ug/m3,R
CT3,PM10,21/06/2017 14:00,50.80000,ug/m3,R
CT3,PM10,21/06/2017 15:00,47.00000,ug/m3,R
CT3,PM10,21/06/2017 16:00,55.60000,ug/m3,R
CT3,PM10,21/06/2017 17:00,34.30000,ug/m3,R
CT3,PM10,21/06/2017 18:00,23.10000,ug/m3,R
CT3,PM10,21/06/2017 19:00,32.50000,ug/m3,R
CT3,PM10,21/06/2017 20:00,25.30000,ug/m3,R
CT3,PM10,21/06/2017 21:00,35.10000,ug/m3,R
CT3,PM10,21/06/2017 22:00,22.90000,ug/m3,R
CT3,PM10,21/06/2017 23:00,23.70000,ug/m3,R
CT3,PM10,22/06/2017 00:00,32.50000,ug/m3,R
CT3,PM10,22/06/2017 01:00,30.70000,ug/m3,R
CT3,PM10,22/06/2017 02:00,32.50000,ug/m3,R
CT3,PM10,22/06/2017 03:00,24.50000,ug/m3,R
CT3,PM10,22/06/2017 04:00,23.90000,ug/m3,R
CT3,PM10,22/06/2017 05:00,27.10000,ug/m3,R
CT3,PM10,22/06/2017 06:00,27.50000,ug/m3,R
CT3,PM10,22/06/2017 07:00,35.50000,ug/m3,R
CT3,PM10,22/06/2017 08:00,40.00000,ug/m3,R
CT3,PM10,22/06/2017 09:00,62.20000,ug/m3,R
CT3,PM10,22/06/2017 10:00,44.60000,ug/m3,R
CT3,PM10,22/06/2017 11:00,50.00000,ug/m3,R
CT3,PM10,22/06/2017 12:00,40.00000,ug/m3,R
CT3,PM10,22/06/2017 13:00,36.50000,ug/m3,R
CT3,PM10,22/06/2017 14:00,28.30000,ug/m3,R
CT3,PM10,22/06/2017 15:00,20.70000,ug/m3,R
CT3,PM10,22/06/2017 16:00,23.70000,ug/m3,R
CT3,PM10,22/06/2017 17:00,21.90000,ug/m3,R
CT3,PM10,22/06/2017 18:00,21.30000,ug/m3,R
CT3,PM10,22/06/2017 19:00,23.30000,ug/m3,R
CT3,PM10,22/06/2017 20:00,28.90000,ug/m3,R
CT3,PM10,22/06/2017 21:00,19.90000,ug/m3,R
CT3,PM10,22/06/2017 22:00,19.30000,ug/m3,R
CT3,PM10,22/06/2017 23:00,15.10000,ug/m3,R
CT3,PM10,23/06/2017 00:00,13.10000,ug/m3,R
CT3,PM10,23/06/2017 01:00,9.60000,ug/m3,R
CT3,PM10,23/06/2017 02:00,9.60000,ug/m3,R
CT3,PM10,23/06/2017 03:00,8.60000,ug/m3,R
CT3,PM10,23/06/2017 04:00,14.10000,ug/m3,R
CT3,PM10,23/06/2017 05:00,17.10000,ug/m3,R
CT3,PM10,23/06/2017 06:00,20.90000,ug/m3,R
CT3,PM10,23/06/2017 07:00,21.70000,ug/m3,R
CT3,PM10,23/06/2017 08:00,24.90000,ug/m3,R
CT3,PM10,23/06/2017 09:00,27.70000,ug/m3,R
CT3,PM10,23/06/2017 10:00,21.70000,ug/m3,R
CT3,PM10,23/06/2017 11:00,31.50000,ug/m3,R
CT3,PM10,23/06/2017 12:00,23.70000,ug/m3,R
CT3,PM10,23/06/2017 13:00,32.30000,ug/m3,R
CT3,PM10,23/06/2017 14:00,24.50000,ug/m3,R
CT3,PM10,23/06/2017 15:00,26.70000,ug/m3,R
CT3,PM10,23/06/2017 16:00,15.90000,ug/m3,R
CT3,PM10,23/06/2017 17:00,16.10000,ug/m3,R
CT3,PM10,23/06/2017 18:00,15.30000,ug/m3,R
CT3,PM10,23/06/2017 19:00,18.70000,ug/m3,R
CT3,PM10,23/06/2017 20:00,24.50000,ug/m3,R
CT3,PM10,23/06/2017 21:00,16.90000,ug/m3,R
CT3,PM10,23/06/2017 22:00,14.50000,ug/m3,R
CT3,PM10,23/06/2017 23:00,15.90000,ug/m3,R
CT3,PM10,24/06/2017 00:00,19.10000,ug/m3,R
CT3,PM10,24/06/2017 01:00,28.90000,ug/m3,R
CT3,PM10,24/06/2017 02:00,18.50000,ug/m3,R
CT3,PM10,24/06/2017 03:00,16.70000,ug/m3,R
CT3,PM10,24/06/2017 04:00,13.30000,ug/m3,R
CT3,PM10,24/06/2017 05:00,13.10000,ug/m3,R
CT3,PM10,24/06/2017 06:00,13.70000,ug/m3,R
CT3,PM10,24/06/2017 07:00,9.00000,ug/m3,R
CT3,PM10,24/06/2017 08:00,11.60000,ug/m3,R
CT3,PM10,24/06/2017 09:00,11.20000,ug/m3,R
CT3,PM10,24/06/2017 10:00,14.90000,ug/m3,R
CT3,PM10,24/06/2017 11:00,17.70000,ug/m3,R
CT3,PM10,24/06/2017 12:00,14.70000,ug/m3,R
CT3,PM10,24/06/2017 13:00,12.20000,ug/m3,R
CT3,PM10,24/06/2017 14:00,12.90000,ug/m3,R
CT3,PM10,24/06/2017 15:00,17.10000,ug/m3,R
CT3,PM10,24/06/2017 16:00,16.50000,ug/m3,R
CT3,PM10,24/06/2017 17:00,19.50000,ug/m3,R
CT3,PM10,24/06/2017 18:00,18.90000,ug/m3,R
CT3,PM10,24/06/2017 19:00,12.00000,ug/m3,R
CT3,PM10,24/06/2017 20:00,17.10000,ug/m3,R
CT3,PM10,24/06/2017 21:00,16.90000,ug/m3,R
CT3,PM10,24/06/2017 22:00,3.00000,ug/m3,R
CT3,PM10,24/06/2017 23:00,6.20000,ug/m3,R
CT3,PM10,25/06/2017 00:00,6.20000,ug/m3,R
CT3,PM10,25/06/2017 01:00,5.80000,ug/m3,R
CT3,PM10,25/06/2017 02:00,5.20000,ug/m3,R
CT3,PM10,25/06/2017 03:00,6.80000,ug/m3,R
CT3,PM10,25/06/2017 04:00,7.40000,ug/m3,R
CT3,PM10,25/06/2017 05:00,6.80000,ug/m3,R
CT3,PM10,25/06/2017 06:00,6.60000,ug/m3,R
CT3,PM10,25/06/2017 07:00,17.30000,ug/m3,R
CT3,PM10,25/06/2017 08:00,17.10000,ug/m3,R
CT3,PM10,25/06/2017 09:00,17.10000,ug/m3,R
CT3,PM10,25/06/2017 10:00,12.00000,ug/m3,R
CT3,PM10,25/06/2017 11:00,8.20000,ug/m3,R
CT3,PM10,25/06/2017 12:00,8.80000,ug/m3,R
CT3,PM10,25/06/2017 13:00,7.80000,ug/m3,R
CT3,PM10,25/06/2017 14:00,8.80000,ug/m3,R
CT3,PM10,25/06/2017 15:00,12.50000,ug/m3,R
CT3,PM10,25/06/2017 16:00,8.40000,ug/m3,R
CT3,PM10,25/06/2017 17:00,9.80000,ug/m3,R
CT3,PM10,25/06/2017 18:00,8.60000,ug/m3,R
CT3,PM10,25/06/2017 19:00,13.90000,ug/m3,R
CT3,PM10,25/06/2017 20:00,9.20000,ug/m3,R
CT3,PM10,25/06/2017 21:00,7.60000,ug/m3,R
CT3,PM10,25/06/2017 22:00,6.60000,ug/m3,R
CT3,PM10,25/06/2017 23:00,13.30000,ug/m3,R
CT3,PM10,26/06/2017 00:00,9.80000,ug/m3,R
CT3,PM10,26/06/2017 01:00,11.40000,ug/m3,R
CT3,PM10,26/06/2017 02:00,11.60000,ug/m3,R
CT3,PM10,26/06/2017 03:00,11.60000,ug/m3,R
CT3,PM10,26/06/2017 04:00,13.10000,ug/m3,R
CT3,PM10,26/06/2017 05:00,13.30000,ug/m3,R
CT3,PM10,26/06/2017 06:00,15.10000,ug/m3,R
CT3,PM10,26/06/2017 07:00,24.30000,ug/m3,R
CT3,PM10,26/06/2017 08:00,15.70000,ug/m3,R
CT3,PM10,26/06/2017 09:00,12.50000,ug/m3,R
CT3,PM10,26/06/2017 10:00,20.90000,ug/m3,R
CT3,PM10,26/06/2017 11:00,15.30000,ug/m3,R
CT3,PM10,26/06/2017 12:00,23.70000,ug/m3,R
CT3,PM10,26/06/2017 13:00,22.70000,ug/m3,R
CT3,PM10,26/06/2017 14:00,23.50000,ug/m3,R
CT3,PM10,26/06/2017 15:00,24.30000,ug/m3,R
CT3,PM10,26/06/2017 16:00,21.70000,ug/m3,R
CT3,PM10,26/06/2017 17:00,20.30000,ug/m3,R
CT3,PM10,26/06/2017 18:00,21.50000,ug/m3,R
CT3,PM10,26/06/2017 19:00,13.90000,ug/m3,R
CT3,PM10,26/06/2017 20:00,19.10000,ug/m3,R
CT3,PM10,26/06/2017 21:00,14.10000,ug/m3,R
CT3,PM10,26/06/2017 22:00,18.30000,ug/m3,R
CT3,PM10,26/06/2017 23:00,12.00000,ug/m3,R
CT3,PM10,27/06/2017 00:00,15.10000,ug/m3,R
CT3,PM10,27/06/2017 01:00,9.40000,ug/m3,R
CT3,PM10,27/06/2017 02:00,14.70000,ug/m3,R
CT3,PM10,27/06/2017 03:00,9.80000,ug/m3,R
CT3,PM10,27/06/2017 04:00,15.30000,ug/m3,R
CT3,PM10,27/06/2017 05:00,14.10000,ug/m3,R
CT3,PM10,27/06/2017 06:00,19.10000,ug/m3,R
CT3,PM10,27/06/2017 07:00,35.70000,ug/m3,R
CT3,PM10,27/06/2017 08:00,46.80000,ug/m3,R
CT3,PM10,27/06/2017 09:00,36.50000,ug/m3,R
CT3,PM10,27/06/2017 10:00,35.90000,ug/m3,R
CT3,PM10,27/06/2017 11:00,42.20000,ug/m3,R
CT3,PM10,27/06/2017 12:00,41.60000,ug/m3,R
CT3,PM10,27/06/2017 13:00,37.80000,ug/m3,R
CT3,PM10,27/06/2017 14:00,36.50000,ug/m3,R
CT3,PM10,27/06/2017 15:00,36.30000,ug/m3,R
CT3,PM10,27/06/2017 16:00,35.10000,ug/m3,R
CT3,PM10,27/06/2017 17:00,36.10000,ug/m3,R
CT3,PM10,27/06/2017 18:00,32.90000,ug/m3,R
CT3,PM10,27/06/2017 19:00,27.70000,ug/m3,R
CT3,PM10,27/06/2017 20:00,18.10000,ug/m3,R
CT3,PM10,27/06/2017 21:00,22.10000,ug/m3,R
CT3,PM10,27/06/2017 22:00,21.50000,ug/m3,R
CT3,PM10,27/06/2017 23:00,23.70000,ug/m3,R
CT3,PM10,28/06/2017 00:00,23.10000,ug/m3,R
CT3,PM10,28/06/2017 01:00,14.10000,ug/m3,R
CT3,PM10,28/06/2017 02:00,11.00000,ug/m3,R
CT3,PM10,28/06/2017 03:00,9.80000,ug/m3,R
CT3,PM10,28/06/2017 04:00,9.00000,ug/m3,R
CT3,PM10,28/06/2017 05:00,6.60000,ug/m3,R
CT3,PM10,28/06/2017 06:00,9.60000,ug/m3,R
CT3,PM10,28/06/2017 07:00,14.50000,ug/m3,R
CT3,PM10,28/06/2017 08:00,13.90000,ug/m3,R
CT3,PM10,28/06/2017 09:00,18.10000,ug/m3,R
CT3,PM10,28/06/2017 10:00,12.50000,ug/m3,R
CT3,PM10,28/06/2017 11:00,18.90000,ug/m3,R
CT3,PM10,28/06/2017 12:00,26.90000,ug/m3,R
CT3,PM10,28/06/2017 13:00,22.30000,ug/m3,R
CT3,PM10,28/06/2017 14:00,19.70000,ug/m3,R
CT3,PM10,28/06/2017 15:00,9.20000,ug/m3,R
CT3,PM10,28/06/2017 16:00,10.80000,ug/m3,R
CT3,PM10,28/06/2017 17:00,9.60000,ug/m3,R
CT3,PM10,28/06/2017 18:00,12.00000,ug/m3,R
CT3,PM10,28/06/2017 19:00,13.90000,ug/m3,R
CT3,PM10,28/06/2017 20:00,8.00000,ug/m3,R
CT3,PM10,28/06/2017 21:00,13.70000,ug/m3,R
CT3,PM10,28/06/2017 22:00,6.40000,ug/m3,R
CT3,PM10,28/06/2017 23:00,6.40000,ug/m3,R
CT3,PM10,29/06/2017 00:00,3.00000,ug/m3,R
CT3,PM10,29/06/2017 01:00,11.40000,ug/m3,R
CT3,PM10,29/06/2017 02:00,6.40000,ug/m3,R
CT3,PM10,29/06/2017 03:00,7.20000,ug/m3,R
CT3,PM10,29/06/2017 04:00,13.70000,ug/m3,R
CT3,PM10,29/06/2017 05:00,12.90000,ug/m3,R
CT3,PM10,29/06/2017 06:00,13.30000,ug/m3,R
CT3,PM10,29/06/2017 07:00,23.30000,ug/m3,R
CT3,PM10,29/06/2017 08:00,29.10000,ug/m3,R
CT3,PM10,29/06/2017 09:00,19.70000,ug/m3,R
CT3,PM10,29/06/2017 10:00,16.10000,ug/m3,R
CT3,PM10,29/06/2017 11:00,26.90000,ug/m3,R
CT3,PM10,29/06/2017 12:00,19.30000,ug/m3,R
CT3,PM10,29/06/2017 13:00,26.10000,ug/m3,R
CT3,PM10,29/06/2017 14:00,19.70000,ug/m3,R
CT3,PM10,29/06/2017 15:00,19.10000,ug/m3,R
CT3,PM10,29/06/2017 16:00,18.30000,ug/m3,R
CT3,PM10,29/06/2017 17:00,20.70000,ug/m3,R
CT3,PM10,29/06/2017 18:00,19.50000,ug/m3,R
